#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2017-01-18T17:11:31 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ587fa18c53e4	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/327/1039&tab:{J/A+A/327/1039/tab2-7}&key:source=J/A+A/327/1039&HTTPPRM:&
#-source=J/A+A/327/1039/tab2-7
#-order=I
#-out=[M/H]
#-out=Y
#-out=Mass
#-out=Age
#-out=Teff
#-out=Lum
#-out=Rad
#-out=logTc
#-out=logRHOc
#-out=Li/Lio
#-out=Be/Beo
#
#
#RESOURCE=yCat_33271039
#Name: J/A+A/327/1039
#Title: Structure and evolution of low-mass stars (Chabrier+ 1997)
#Table	J_A_A_327_1039_tab2-7:
#Name: J/A+A/327/1039/tab2-7
#Title: CB97 models ([M/H] = -2 to 0; Y = 0.25 or 0.275)
#Column	[M/H]	(F4.1)	Initial metallicity	[ucd=phys.abund]
#Column	Y	(F6.3)	Initial helium mass fraction	[ucd=phys.mass;arith.ratio]
#Column	Mass	(F6.3)	[0/1] Mass	[ucd=phys.mass]
#Column	Age	(F5.2)	Age	[ucd=time.age]
#Column	Teff	(I4)	Effective temperature	[ucd=phys.temperature.effective]
#Column	Lum	(F6.3)	Luminosity	[ucd=phys.luminosity]
#Column	Rad	(F6.3)	Radius	[ucd=phys.size.radius]
#Column	logTc	(F6.3)	Central temperature	[ucd=phys.temperature]
#Column	logRHOc	(F6.3)	Density	[ucd=phys.density]
#Column	Li/Lio	(F8.5)	Lithium abundance (1)	[ucd=phys.abund]
#Column	Be/Beo	(F8.5)	Berillium abundance (1)	[ucd=phys.abund]
#[M/H]	Y	Mass	Age	Teff	Lum	Rad	logTc	logRHOc	Li/Lio	Be/Beo
#[Sun]	 	solMass	Gyr	K	[solLum]	10+8m	[K]	[g/cm3]	 	
#----	------	------	-----	----	------	------	------	------	--------	--------
-1.3	 0.250	 0.800	 0.01	4981	-0.253	 7.045	 6.809	 1.299	 0.99800	 1.00000
-1.3	 0.250	 0.800	 0.10	5843	-0.258	 5.093	 7.094	 1.951	 0.99800	 1.00000
-1.3	 0.250	 0.800	 1.00	5914	-0.221	 5.187	 7.105	 2.005	 0.99800	 1.00000
-1.3	 0.250	 0.800	10.00	6315	 0.199	 7.373	 7.268	 2.841	 0.99800	 1.00000
-1.5	 0.250	 0.083	 0.01	3597	-1.921	 1.979	 6.309	 1.432	 1.00000	 1.00000
-1.5	 0.250	 0.083	 0.10	3336	-2.688	 0.952	 6.522	 2.384	 0.00092	 0.87700
-1.5	 0.250	 0.083	 1.00	2538	-3.533	 0.622	 6.502	 2.952	 0.00000	 0.00044
-1.5	 0.250	 0.083	10.00	2194	-3.844	 0.582	 6.459	 3.039	 0.00000	 0.00000
-1.5	 0.250	 0.085	 0.01	3606	-1.910	 1.997	 6.316	 1.431	 1.00000	 1.00000
-1.5	 0.250	 0.085	 0.10	3354	-2.672	 0.959	 6.532	 2.385	 0.00030	 0.81300
-1.5	 0.250	 0.085	 1.00	2669	-3.427	 0.635	 6.528	 2.935	 0.00000	 0.00005
-1.5	 0.250	 0.085	10.00	2519	-3.559	 0.613	 6.512	 2.982	 0.00000	 0.00000
-1.5	 0.250	 0.090	 0.01	3626	-1.874	 2.058	 6.329	 1.418	 1.00000	 1.00000
-1.5	 0.250	 0.090	 0.10	3399	-2.625	 0.985	 6.555	 2.378	 0.00003	 0.61600
-1.5	 0.250	 0.090	 1.00	2948	-3.196	 0.679	 6.583	 2.874	 0.00000	 0.00000
-1.5	 0.250	 0.090	10.00	2938	-3.207	 0.675	 6.583	 2.882	 0.00000	 0.00000
-1.5	 0.250	 0.100	 0.01	3662	-1.805	 2.184	 6.353	 1.390	 1.00000	 1.00000
-1.5	 0.250	 0.100	 0.10	3475	-2.545	 1.035	 6.595	 2.363	 0.00000	 0.21400
-1.5	 0.250	 0.100	 1.00	3249	-2.915	 0.773	 6.648	 2.753	 0.00000	 0.00000
-1.5	 0.250	 0.100	10.00	3255	-2.910	 0.774	 6.650	 2.750	 0.00000	 0.00000
-1.5	 0.250	 0.110	 0.01	3695	-1.750	 2.286	 6.377	 1.375	 1.00000	 1.00000
-1.5	 0.250	 0.110	 0.10	3542	-2.470	 1.085	 6.629	 2.346	 0.00000	 0.04450
-1.5	 0.250	 0.110	 1.00	3399	-2.750	 0.854	 6.685	 2.665	 0.00000	 0.00000
-1.5	 0.250	 0.110	10.00	3405	-2.745	 0.856	 6.687	 2.663	 0.00000	 0.00000
-1.5	 0.250	 0.150	 0.01	3795	-1.556	 2.707	 6.444	 1.297	 0.99500	 1.00000
-1.5	 0.250	 0.150	 0.10	3722	-2.239	 1.282	 6.723	 2.271	 0.00000	 0.00001
-1.5	 0.250	 0.150	 1.00	3685	-2.375	 1.119	 6.767	 2.451	 0.00000	 0.00000
-1.5	 0.250	 0.150	10.00	3691	-2.366	 1.126	 6.768	 2.443	 0.00000	 0.00000
-1.5	 0.250	 0.200	 0.01	3880	-1.383	 3.162	 6.505	 1.226	 0.94400	 1.00000
-1.5	 0.250	 0.200	 0.10	3848	-2.033	 1.522	 6.793	 2.178	 0.00000	 0.00000
-1.5	 0.250	 0.200	 1.00	3836	-2.111	 1.400	 6.824	 2.288	 0.00000	 0.00000
-1.5	 0.250	 0.200	10.00	3845	-2.082	 1.441	 6.816	 2.250	 0.00000	 0.00000
-1.5	 0.250	 0.300	 0.01	4013	-1.136	 3.930	 6.589	 1.125	 0.41900	 0.99500
-1.5	 0.250	 0.300	 0.10	4001	-1.745	 1.960	 6.875	 2.032	 0.00000	 0.00000
-1.5	 0.250	 0.300	 1.00	3999	-1.775	 1.896	 6.889	 2.075	 0.00000	 0.00000
-1.5	 0.250	 0.300	10.00	4008	-1.724	 2.002	 6.870	 2.004	 0.00000	 0.00000
-1.5	 0.250	 0.350	 0.01	4064	-1.046	 4.245	 6.623	 1.094	 0.15400	 0.97900
-1.5	 0.250	 0.350	 0.10	4068	-1.620	 2.188	 6.893	 2.022	 0.00000	 0.00009
-1.5	 0.250	 0.350	 1.00	4058	-1.642	 2.145	 6.907	 1.989	 0.00000	 0.00000
-1.5	 0.250	 0.350	10.00	4059	-1.602	 2.247	 6.891	 1.924	 0.00000	 0.00000
-1.5	 0.250	 0.400	 0.01	4112	-0.968	 4.540	 6.647	 1.077	 0.14400	 0.98900
-1.5	 0.250	 0.400	 0.10	4157	-1.485	 2.451	 6.922	 2.032	 0.00000	 0.49700
-1.5	 0.250	 0.400	 1.00	4122	-1.495	 2.463	 6.915	 1.937	 0.00000	 0.00088
-1.5	 0.250	 0.400	10.00	4134	-1.471	 2.517	 6.917	 1.964	 0.00000	 0.00000
-1.5	 0.250	 0.500	 0.01	4232	-0.820	 5.084	 6.682	 1.087	 0.63700	 0.99900
-1.5	 0.250	 0.500	 0.10	4435	-1.178	 3.065	 6.976	 1.995	 0.25500	 0.99700
-1.5	 0.250	 0.500	 1.00	4396	-1.169	 3.150	 6.958	 1.937	 0.11100	 0.99600
-1.5	 0.250	 0.500	10.00	4462	-1.116	 3.252	 6.971	 2.013	 0.00107	 0.99200
-1.5	 0.250	 0.600	 0.01	4427	-0.657	 5.603	 6.721	 1.148	 0.93500	 1.00000
-1.5	 0.250	 0.600	 0.10	4977	-0.821	 3.669	 7.016	 1.957	 0.92200	 1.00000
-1.5	 0.250	 0.600	 1.00	4970	-0.807	 3.738	 7.009	 1.946	 0.91700	 1.00000
-1.5	 0.250	 0.600	10.00	5167	-0.702	 3.904	 7.047	 2.108	 0.90200	 1.00000
-1.5	 0.250	 0.700	 0.01	4760	-0.444	 6.194	 6.769	 1.239	 0.99200	 1.00000
-1.5	 0.250	 0.700	 0.10	5497	-0.510	 4.303	 7.057	 1.948	 0.99200	 1.00000
-1.5	 0.250	 0.700	 1.00	5494	-0.494	 4.388	 7.055	 1.947	 0.99200	 1.00000
-1.5	 0.250	 0.700	10.00	5792	-0.296	 4.959	 7.135	 2.292	 0.99200	 1.00000
-1.5	 0.250	 0.800	 0.01	5167	-0.195	 7.004	 6.834	 1.376	 0.99900	 1.00000
-1.5	 0.250	 0.800	 0.10	5933	-0.238	 5.054	 7.096	 1.951	 0.99900	 1.00000
-1.5	 0.250	 0.800	 1.00	6021	-0.198	 5.138	 7.109	 2.015	 0.99900	 1.00000
-1.5	 0.250	 0.800	10.00	6483	 0.266	 7.557	 7.296	 2.926	 0.99900	 1.00000
-2.0	 0.250	 0.083	 0.01	3750	-1.900	 1.867	 6.330	 1.507	 1.00000	 1.00000
-2.0	 0.250	 0.083	 0.10	3455	-2.676	 0.900	 6.531	 2.459	 0.00009	 0.76300
-2.0	 0.250	 0.083	 1.00	2519	-3.578	 0.599	 6.480	 3.000	 0.00000	 0.00045
-2.0	 0.250	 0.083	10.00	1779	-4.274	 0.539	 6.371	 3.135	 0.00000	 0.00000
-2.0	 0.250	 0.085	 0.01	3758	-1.889	 1.883	 6.337	 1.507	 1.00000	 1.00000
-2.0	 0.250	 0.085	 0.10	3479	-2.654	 0.910	 6.542	 2.455	 0.00003	 0.67400
-2.0	 0.250	 0.085	 1.00	2667	-3.461	 0.611	 6.509	 2.984	 0.00000	 0.00004
-2.0	 0.250	 0.085	10.00	2342	-3.741	 0.575	 6.468	 3.063	 0.00000	 0.00000
-2.0	 0.250	 0.090	 0.01	3779	-1.852	 1.941	 6.351	 1.495	 1.00000	 1.00000
-2.0	 0.250	 0.090	 0.10	3532	-2.605	 0.934	 6.566	 2.449	 0.00000	 0.41500
-2.0	 0.250	 0.090	 1.00	3022	-3.186	 0.654	 6.574	 2.924	 0.00000	 0.00000
-2.0	 0.250	 0.090	10.00	3005	-3.202	 0.649	 6.574	 2.934	 0.00000	 0.00000
-2.0	 0.250	 0.100	 0.01	3816	-1.784	 2.060	 6.375	 1.466	 1.00000	 1.00000
-2.0	 0.250	 0.100	 0.10	3623	-2.520	 0.979	 6.608	 2.437	 0.00000	 0.08090
-2.0	 0.250	 0.100	 1.00	3387	-2.866	 0.753	 6.649	 2.788	 0.00000	 0.00000
-2.0	 0.250	 0.100	10.00	3395	-2.860	 0.754	 6.652	 2.785	 0.00000	 0.00000
-2.0	 0.250	 0.110	 0.01	3846	-1.727	 2.167	 6.397	 1.444	 0.99900	 1.00000
-2.0	 0.250	 0.110	 0.10	3696	-2.441	 1.031	 6.642	 2.414	 0.00000	 0.01050
-2.0	 0.250	 0.110	 1.00	3556	-2.692	 0.834	 6.689	 2.696	 0.00000	 0.00000
-2.0	 0.250	 0.110	10.00	3565	-2.686	 0.836	 6.691	 2.693	 0.00000	 0.00000
-2.0	 0.250	 0.150	 0.01	3947	-1.535	 2.566	 6.466	 1.367	 0.98400	 1.00000
-2.0	 0.250	 0.150	 0.10	3873	-2.207	 1.229	 6.736	 2.326	 0.00000	 0.00000
-2.0	 0.250	 0.150	 1.00	3845	-2.317	 1.098	 6.773	 2.475	 0.00000	 0.00000
-2.0	 0.250	 0.150	10.00	3852	-2.306	 1.109	 6.773	 2.463	 0.00000	 0.00000
-2.0	 0.250	 0.200	 0.01	4036	-1.362	 2.993	 6.528	 1.298	 0.84500	 1.00000
-2.0	 0.250	 0.200	 0.10	4002	-1.997	 1.466	 6.806	 2.227	 0.00000	 0.00000
-2.0	 0.250	 0.200	 1.00	3995	-2.054	 1.377	 6.829	 2.309	 0.00000	 0.00000
-2.0	 0.250	 0.200	10.00	4004	-2.020	 1.427	 6.820	 2.263	 0.00000	 0.00000
-2.0	 0.250	 0.300	 0.01	4189	-1.114	 3.696	 6.615	 1.206	 0.15700	 0.97900
-2.0	 0.250	 0.300	 0.10	4162	-1.702	 1.904	 6.887	 2.069	 0.00000	 0.00000
-2.0	 0.250	 0.300	 1.00	4161	-1.717	 1.872	 6.894	 2.092	 0.00000	 0.00000
-2.0	 0.250	 0.300	10.00	4172	-1.665	 1.978	 6.875	 2.020	 0.00000	 0.00000
-2.0	 0.250	 0.350	 0.01	4252	-1.021	 3.996	 6.649	 1.173	 0.03360	 0.92400
-2.0	 0.250	 0.350	 0.10	4231	-1.587	 2.104	 6.911	 2.036	 0.00000	 0.00000
-2.0	 0.250	 0.350	 1.00	4226	-1.589	 2.104	 6.915	 2.009	 0.00000	 0.00000
-2.0	 0.250	 0.350	10.00	4231	-1.541	 2.218	 6.897	 1.941	 0.00000	 0.00000
-2.0	 0.250	 0.400	 0.01	4306	-0.943	 4.258	 6.673	 1.162	 0.02590	 0.96200
-2.0	 0.250	 0.400	 0.10	4315	-1.456	 2.349	 6.935	 2.033	 0.00000	 0.08290
-2.0	 0.250	 0.400	 1.00	4289	-1.444	 2.411	 6.921	 1.939	 0.00000	 0.00000
-2.0	 0.250	 0.400	10.00	4304	-1.421	 2.460	 6.925	 1.972	 0.00000	 0.00000
-2.0	 0.250	 0.500	 0.01	4434	-0.791	 4.789	 6.707	 1.172	 0.38600	 0.99700
-2.0	 0.250	 0.500	 0.10	4589	-1.148	 2.963	 6.979	 1.996	 0.06000	 0.99300
-2.0	 0.250	 0.500	 1.00	4560	-1.136	 3.042	 6.963	 1.941	 0.00305	 0.98400
-2.0	 0.250	 0.500	10.00	4623	-1.083	 3.148	 6.977	 2.021	 0.00000	 0.95600
-2.0	 0.250	 0.600	 0.01	4643	-0.621	 5.308	 6.747	 1.234	 0.89400	 1.00000
-2.0	 0.250	 0.600	 0.10	5093	-0.799	 3.596	 7.017	 1.958	 0.87700	 1.00000
-2.0	 0.250	 0.600	 1.00	5094	-0.784	 3.655	 7.012	 1.951	 0.87100	 1.00000
-2.0	 0.250	 0.600	10.00	5292	-0.676	 3.837	 7.052	 2.116	 0.85200	 1.00000
-2.0	 0.250	 0.700	 0.01	5000	-0.401	 5.899	 6.800	 1.335	 0.98900	 1.00000
-2.0	 0.250	 0.700	 0.10	5596	-0.489	 4.254	 7.059	 1.950	 0.98900	 1.00000
-2.0	 0.250	 0.700	 1.00	5591	-0.473	 4.340	 7.057	 1.946	 0.98900	 1.00000
-2.0	 0.250	 0.700	10.00	5914	-0.265	 4.932	 7.143	 2.312	 0.98900	 1.00000
-2.0	 0.250	 0.800	 0.01	5419	-0.123	 6.917	 6.871	 1.485	 0.99900	 1.00000
-2.0	 0.250	 0.800	 0.10	6045	-0.216	 4.991	 7.099	 1.956	 0.99900	 1.00000
-2.0	 0.250	 0.800	 1.00	6121	-0.180	 5.078	 7.111	 2.007	 0.99900	 1.00000
-2.0	 0.250	 0.800	10.00	6688	 0.334	 7.682	 7.314	 3.021	 0.99900	 1.00000

